・000006\1868_ruby_shosetsu_soron.txt(15,6): ※［＃小書き片仮名ン、237-11］
・000107\45189_ruby_yushi_woruta.txt(125,7): ※［＃小書き片仮名ヲ、398-上-2］
・000107\45189_ruby_yushi_woruta.txt(125,121): ※［＃小書き片仮名ヲ、398-上-5］
・000107\45189_ruby_yushi_woruta.txt(126,5): ※［＃小書き片仮名ヲ、398-上-8］
・000107\45189_ruby_yushi_woruta.txt(128,6): ※［＃小書き片仮名ヲ、398-下-13］
・000107\45189_ruby_yushi_woruta.txt(129,10): ※［＃小書き片仮名ヲ、398-下-17］
・000112\4262_ruby_sanpo.txt(15,5): ※［＃「齦」の「齒」に代えて「歯」、11-7］
・000112\4262_ruby_sanpo.txt(24,144): ※［＃「齦」の「齒」に代えて「歯」、11-7］
・000112\599_ruby_michi.txt(112,12): ※［＃判読不可、184-2］
・000118\1745_ruby_tsuchi.txt(1923,31): ※［＃「姉」の正字、「女＋※［＃第3水準1-85-57］のつくり」］
・000118\1745_ruby_tsuchi.txt(1924,1906): ※［＃「羸」の「羊」に代えて「果」、354-14］
・000118\1745_ruby_tsuchi.txt(1924,1938): ※［＃「羸」の「羊」に代えて「果」］
・000118\4515_ruby_kizuno_ato.txt(12,16): ※［＃「曷－日」、310-10］
・000118\4515_ruby_kizuno_ato.txt(28,430): ※［＃「曷－日」、310-10］
・000118\4517_ruby_enpitsu_nisho.txt(27,395): ※［＃「蓙」の左側の「人」に代えて「口」、334-6］
・000118\4517_ruby_enpitsu_nisho.txt(55,49): ※［＃「鼠＋占」、343-1］
・000118\4520_ruby_sadogashiima.txt(31,175): ※［＃「蓙」の左の「人」に代えて「口」、361-14］
・000118\4520_ruby_sadogashiima.txt(31,278): ※［＃「蓙」の左の「人」に代えて「口」、361-16］
・000118\4520_ruby_sadogashiima.txt(36,745): ※［＃「蓙」の左の「人」に代えて「口」、363-13］
・000118\4520_ruby_sadogashiima.txt(50,2209): ※［＃「蓙」の左の「人」に代えて「口」、376-6］
・000118\4521_ruby_siro_makuwauri.txt(12,4): ※［＃「蓙」の左側の「人」が「口」、379-5］
・000118\4521_ruby_siro_makuwauri.txt(18,153): ※［＃「蓙」の左側の「人」が「口」、379-5］
・000118\49770_txt_kusatsuko.txt(30,606): ※［＃「（自／蚌のつくり）＋飛」、110-3］
・000118\49770_txt_kusatsuko.txt(30,629): ※［＃「翔のへん＋飛」、110-3］
・000118\57448_txt_ryokoni_tsuite.txt(18,440): ※［＃「蓙」の左の「人」に代えて「口」、29-3］
・000118\57448_txt_ryokoni_tsuite.txt(18,479): ※［＃「蓙」の左の「人」に代えて「口」、29-4］
・000118\57448_txt_ryokoni_tsuite.txt(18,548): ※［＃「蓙」の左の「人」に代えて「口」、29-5］
・000118\57448_txt_ryokoni_tsuite.txt(18,611): ※［＃「蓙」の左の「人」に代えて「口」、29-6］
・000118\57448_txt_ryokoni_tsuite.txt(18,708): ※［＃「蓙」の左の「人」に代えて「口」、29-7］
・000118\57448_txt_ryokoni_tsuite.txt(18,955): ※［＃「蓙」の左の「人」に代えて「口」、29-13］
・000118\57448_txt_ryokoni_tsuite.txt(18,1049): ※［＃「蓙」の左の「人」に代えて「口」、29-14］
・000118\57448_txt_ryokoni_tsuite.txt(18,1189): ※［＃「蓙」の左の「人」に代えて「口」、30-1］
・000118\57448_txt_ryokoni_tsuite.txt(18,1216): ※［＃「蓙」の左の「人」に代えて「口」、30-1］
・000118\57448_txt_ryokoni_tsuite.txt(21,98): ※［＃「蓙」の左の「人」に代えて「口」、31-12］
・000119\24444_ruby_kansho_kyu.txt(171,144): ※［＃小書き片仮名ヰ、404-12］
・000119\24444_ruby_kansho_kyu.txt(301,102): ※［＃「斌」の「武」に代えて「瀾のつくり」、427-2］
・000119\46429_ruby_kansho.txt(313,102): ※［＃「文＋瀾のつくり」、248-7］
・000120\1393_ruby_sukanpo.txt(15,4): ※［＃「くさかんむり／（歹＋食）」、259-中-9］
・000120\1393_ruby_sukanpo.txt(18,104): ※［＃「くさかんむり／（歹＋食）」、259-中-9］
・000120\1395_ruby_honnosoutei.txt(64,15): ※［＃「※」は「くさかんむり」＋「宛」、第3水準1-90-92、109－9］
・000120\4663_ruby_kaikyo_fubutsuki.txt(125,9): ※［＃「候」のくずし字、383-上-22］
・000121\2304_ruby_saigono_kokyuhiki.txt(15,4): ※［＃「仝」の「工」に代えて「吉」、屋号を示す記号、59-12］
・000121\2304_ruby_saigono_kokyuhiki.txt(158,72): ※［＃「仝」の「工」に代えて「吉」、屋号を示す記号、59-12］
・000121\45086_ruby_ryokan_monogatari_temarito_hachino_ko.txt(15,4): ※［＃小書き片仮名ン、286-上-6］
・000121\45086_ruby_ryokan_monogatari_temarito_hachino_ko.txt(312,20): ※［＃小書き片仮名ン、286-上-6］
・000121\45086_ruby_ryokan_monogatari_temarito_hachino_ko.txt(312,41): ※［＃小書き片仮名ン、286-上-6］
・000121\45086_ruby_ryokan_monogatari_temarito_hachino_ko.txt(312,157): ※［＃小書き片仮名ン、286-上-9］
・000121\45086_ruby_ryokan_monogatari_temarito_hachino_ko.txt(312,178): ※［＃小書き片仮名ン、286-上-9］
・000121\45086_ruby_ryokan_monogatari_temarito_hachino_ko.txt(496,165): ※［＃小書き片仮名ン、297-下-19］
・000121\45086_ruby_ryokan_monogatari_temarito_hachino_ko.txt(496,188): ※［＃小書き片仮名ン、297-下-19］
・000121\45086_ruby_ryokan_monogatari_temarito_hachino_ko.txt(554,12): ※［＃小書き片仮名ン、302-下-16］
・000121\45086_ruby_ryokan_monogatari_temarito_hachino_ko.txt(1035,13): ※［＃小書き片仮名ン、327-上-2］
・000121\45086_ruby_ryokan_monogatari_temarito_hachino_ko.txt(2093,18): ※［＃小書き片仮名ン、381-上-12］
・000121\45086_ruby_ryokan_monogatari_temarito_hachino_ko.txt(2097,8): ※［＃小書き片仮名ン、381-上-17］
・000121\45086_ruby_ryokan_monogatari_temarito_hachino_ko.txt(2099,14): ※［＃小書き片仮名ン、381-上-19］
・000121\45086_ruby_ryokan_monogatari_temarito_hachino_ko.txt(2101,24): ※［＃小書き片仮名ン、381-下-1］
・000121\45086_ruby_ryokan_monogatari_temarito_hachino_ko.txt(2103,21): ※［＃小書き片仮名ン、381-下-3］
・000121\45086_ruby_ryokan_monogatari_temarito_hachino_ko.txt(2115,29): ※［＃小書き片仮名ン、382-上-4］
・000124\2417_ruby_oguma15.txt(802,35): ※［＃小書き片仮名ヱ、428-6］
・000124\2421_ruby_oguma19.txt(16,6): ※［＃小書き片仮名ヱ、12-上-10］
・000124\2421_ruby_oguma19.txt(81,10): ※［＃小書き片仮名ヱ、12-上-10］
・000124\2421_ruby_oguma19.txt(344,10): ※［＃「口＋堂」、85-上-11］
・000124\2421_ruby_oguma19.txt(864,12): ※［＃小書き片仮名ヰ、169-下-15］
・000124\46232_ruby_yuutsuna_ie.txt(12,5): ※［＃小書き片仮名ヱ、428-6］
・000124\46232_ruby_yuutsuna_ie.txt(117,35): ※［＃小書き片仮名ヱ、428-6］
・000124\56918_ruby_majo.txt(12,4): ※［＃小書き片仮名ヱ、201-7］
・000124\56918_ruby_majo.txt(114,7): ※［＃小書き片仮名ヱ、201-7］
・000124\56918_ruby_majo.txt(281,11): ※［＃小書き片仮名ヱ、209-14］
・000124\56918_ruby_majo.txt(290,11): ※［＃小書き片仮名ヱ、210-3］
・000124\56920_txt_takujishoo_tsukure.txt(9,4): ※［＃小書き片仮名ヱ、277-3］
・000124\56920_txt_takujishoo_tsukure.txt(978,15): ※［＃小書き片仮名ヱ、277-3］
・000124\56921_ruby_fushi_daigakusei.txt(12,4): ※［＃小書き片仮名ヱ、308-10］
・000124\56921_ruby_fushi_daigakusei.txt(349,5): ※［＃小書き片仮名ヱ、308-10］
・000124\662_ruby_oguma07.txt(1248,3): ※［＃「※」は「木へん＋解」209-11］
・000125\43418_ruby_zekkei_bankoku_hakurankai.txt(15,4): ※［＃縦長の「へ」を右から、その鏡像を左から寄せて、Ｍ字形に重ねたような記号、359-2］
・000125\43418_ruby_zekkei_bankoku_hakurankai.txt(33,444): ※［＃縦長の「へ」を右から、その鏡像を左から寄せて、Ｍ字形に重ねたような記号、359-2］
・000125\43418_ruby_zekkei_bankoku_hakurankai.txt(59,690): ※［＃縦長の「へ」を右から、その鏡像を左から寄せて、Ｍ字形に重ねたような記号、368-9］
・000125\43677_ruby_isshuichiya_monogatari.txt(15,4): ※［＃「さんずい＋（一／（幺＋幺）／工）」、265-2］
・000125\43677_ruby_isshuichiya_monogatari.txt(63,44): ※［＃「さんずい＋（一／（幺＋幺）／工）」、265-2］
・000125\45230_ruby_yumedonosatsujinjiken.txt(29,356): ※［＃底本が「訶」と注記した梵字（fig45230_01.png）、187-下-22］
・000125\45230_ruby_yumedonosatsujinjiken.txt(29,420): ※［＃底本が「口＋羅」と注記した梵字（fig45230_02.png）、187-下-23］
・000125\45230_ruby_yumedonosatsujinjiken.txt(31,19): ※［＃底本が「訶」と注記した梵字（fig45230_01.png）、188-上-12］
・000125\45230_ruby_yumedonosatsujinjiken.txt(31,66): ※［＃底本が「口＋羅」と注記した梵字（fig45230_02.png）、188-上-12］
・000125\45230_ruby_yumedonosatsujinjiken.txt(97,35): ※［＃「一／坐」、197-下-9］
・000125\45230_ruby_yumedonosatsujinjiken.txt(151,104): ※［＃「一／坐」、204-下-15］
・000125\45231_ruby_ophelia_goroshi.txt(49,114): ※［＃「糸＋尭」、224-上-10］
・000125\45231_ruby_ophelia_goroshi.txt(225,36): ※［＃「（浅－さんずい）／皿」、237-上-5］
・000125\665_ruby_03hamo_samuba_cho.txt(30,116): ※［＃「けものへん＋敕」、148-9］
・000129\2049_ruby_nakajikiri.txt(15,4): ※［＃「女＋（合／廾）」、497-上-7］
・000129\2049_ruby_nakajikiri.txt(20,42): ※［＃「女＋（合／廾）」、497-上-7］
・000129\2049_ruby_nakajikiri.txt(20,63): ※［＃「阿／女」、497-上-7］
・000129\2051_ruby_gyogenki.txt(30,65): ※［＃「さんずい＋高」、195-7］
・000129\2051_ruby_gyogenki.txt(111,1): ※［＃「土へん＋皆」、205-11］
・000129\2078_ruby_maihime.txt(59,44): ※［＃「金＋※［＃「插」でつくりの縦棒が下に突き抜けている、第4水準2-13-28］のつくり」、161-下-29］
・000129\2082_ruby_tsuge_shirozaemon.txt(123,369): ※［＃「やまいだれ＋可」、163-11］
・000129\2084_ruby_izawa_ranken.txt(280,279): ※［＃「纒のつくり＋おおざと」、7巻-48-上-9］
・000129\2084_ruby_izawa_ranken.txt(288,446): ※［＃「凵＜韲」、7巻-49-下-8］
・000129\2084_ruby_izawa_ranken.txt(346,44): ※［＃「山／頽」、7巻-59-下-6］
・000129\2084_ruby_izawa_ranken.txt(882,59): ※［＃「竹かんむり／擧」、7巻-156-下-8］
・000129\2084_ruby_izawa_ranken.txt(1690,130): ※［＃「鼓／兆」、7巻-283-下-11］
・000129\2084_ruby_izawa_ranken.txt(1734,292): ※［＃「示＋（蚣のつくり／儿）」、7巻-291-上-6］
・000129\2084_ruby_izawa_ranken.txt(1734,323): ※［＃「木＋（蚣のつくり／儿）」、7巻-291-上-6］
・000129\2084_ruby_izawa_ranken.txt(2169,71): ※［＃「糸＋弗」、7巻-353-上-9］
・000129\2084_ruby_izawa_ranken.txt(2175,108): ※［＃「癰－隹」、7巻-354-上-8］
・000129\2084_ruby_izawa_ranken.txt(2999,125): ※［＃変体仮名ぞ、8巻-96-下-1］
・000129\2084_ruby_izawa_ranken.txt(3188,664): ※［＃「貝＋冒」、8巻-125-上-16］
・000129\2084_ruby_izawa_ranken.txt(3263,110): ※［＃変体仮名え、8巻-138-上-4］
・000129\2084_ruby_izawa_ranken.txt(3648,101): ※［＃「さんずい＋診のつくり」、8巻-195-下-16］
・000129\2084_ruby_izawa_ranken.txt(3696,277): ※［＃「齒＋兒」、8巻-203-下-13］
・000129\2547_ruby_sakaijiken.txt(151,104): ※［＃「※」は「插」のつくりの縦棒が下に突き抜けている、184-4］
・000129\4459_ruby_saiki_koi.txt(244,40): ※［＃「車＋全」、583-6］
・000129\49245_txt_gengono_kigen_fuki.txt(9,4): ※［＃「口＋斗」、26-2］
・000129\49245_txt_gengono_kigen_fuki.txt(17,74): ※［＃「口＋斗」、26-3］
・000129\49245_txt_gengono_kigen_fuki.txt(17,92): ※［＃「口＋斗」、26-3］
・000129\49245_txt_gengono_kigen_fuki.txt(17,216): ※［＃「口＋斗」、26-5］
・000129\49245_txt_gengono_kigen_fuki.txt(17,285): ※［＃「口＋斗」、26-6］
・000129\49245_txt_gengono_kigen_fuki.txt(17,693): ※［＃「口＋斗」、26-11］
・000129\49245_txt_gengono_kigen_fuki.txt(17,747): ※［＃「口＋斗」、26-11］
・000129\49245_txt_gengono_kigen_fuki.txt(17,852): ※［＃「口＋斗」、26-14］
・000129\49245_txt_gengono_kigen_fuki.txt(17,960): ※［＃「口＋斗」、27-1］
・000129\49245_txt_gengono_kigen_fuki.txt(17,978): ※［＃「口＋斗」、27-1］
・000129\49245_txt_gengono_kigen_fuki.txt(17,1013): ※［＃「口＋斗」、27-1］
・000129\49245_txt_gengono_kigen_fuki.txt(17,1031): ※［＃「口＋斗」、27-1］
・000129\49245_txt_gengono_kigen_fuki.txt(17,1092): ※［＃「口＋斗」、27-2］
・000129\49245_txt_gengono_kigen_fuki.txt(17,1136): ※［＃「口＋斗」、27-3］
・000129\49245_txt_gengono_kigen_fuki.txt(17,1155): ※［＃「口＋斗」、27-3］
・000129\49245_txt_gengono_kigen_fuki.txt(17,1209): ※［＃「口＋斗」、27-4］
・000129\49245_txt_gengono_kigen_fuki.txt(17,1276): ※［＃「口＋斗」、27-4］
・000129\49245_txt_gengono_kigen_fuki.txt(17,1319): ※［＃「口＋斗」、27-5］
・000129\49245_txt_gengono_kigen_fuki.txt(17,1346): ※［＃「口＋斗」、27-5］
・000129\49250_ruby_furui_techokara.txt(85,107): ※［＃ローマ数字19、582-3］
・000129\49250_ruby_furui_techokara.txt(108,75): ※［＃ローマ数字22、584-15］
・000129\49250_ruby_furui_techokara.txt(118,133): ※［＃ローマ数字20、586-2］
・000129\682_ruby_maihime.txt(58,30): ※［＃「金＋挿のつくり」、10-上-12］
・000129\686_ruby_sahashi_jingoro.txt(15,5): ※［＃「或」の「ノ」の部分が三本、102-2］
・000129\686_ruby_sahashi_jingoro.txt(18,140): ※［＃「或」の「ノ」の部分が三本、102-2］
・000129\686_ruby_sahashi_jingoro.txt(20,137): ※［＃「日＋鉛のつくり」、102-12］
・000129\687_ruby_saigono_ikku.txt(41,24): ※［＃「姉」の正字、「女＋※［＃第3水準1-85-57］のつくり」、252-下-27］
・000129\687_ruby_saigono_ikku.txt(43,18): ※［＃「姉」の正字、「女＋※［＃第3水準1-85-57］のつくり」、253-上-7］
・000129\687_ruby_saigono_ikku.txt(57,53): ※［＃「姉」の正字、「女＋※［＃第3水準1-85-57］のつくり」、253-下-29］
・000129\687_ruby_saigono_ikku.txt(68,5): ※［＃「姉」の正字、「女＋※［＃第3水準1-85-57］のつくり」、254-上-22］
・000129\687_ruby_saigono_ikku.txt(114,14): ※［＃「姉」の正字、「女＋※［＃第3水準1-85-57］のつくり」、256-下-2］
・000129\687_ruby_saigono_ikku.txt(116,5): ※［＃「姉」の正字、「女＋※［＃第3水準1-85-57］のつくり」、256-下-8］
・000129\687_ruby_saigono_ikku.txt(122,17): ※［＃「姉」の正字、「女＋※［＃第3水準1-85-57］のつくり」、256-下-16］
・000134\46181_ruby_bungakuni_arawaretaru.txt(16,4): ※［＃「口＋姜」、621-下-5］
・000134\46181_ruby_bungakuni_arawaretaru.txt(26,38): ※［＃「口＋姜」、621-下-5］
・000134\46181_ruby_bungakuni_arawaretaru.txt(26,155): ※［＃「口＋姜」、621-下-7］
・000134\46181_ruby_bungakuni_arawaretaru.txt(26,220): ※［＃「口＋姜」、621-下-9］
・000134\719_ruby_kyofujo.txt(15,4): ※［＃「木＋忽」、4-1］
・000134\719_ruby_kyofujo.txt(37,256): ※［＃「木＋忽」、4-1］
・000136\828_ruby_tirutiru_ruby.txt(196,48): ※［＃「※」は「虫へん＋車」、32-4］
・000136\828_ruby_tirutiru_ruby.txt(205,45): ※［＃「※」は「虫へん＋車」、33-7］
・000136\828_ruby_tirutiru_ruby.txt(206,63): ※［＃「※」は「虫へん＋車」、34-4］
・000137\733_ruby_semibastialism_ruby.txt(48,103): ※［＃「※」は「減」の「さんずい」の部分が「にすい」、読みは「げん」、326-10］
・000137\733_ruby_semibastialism_ruby.txt(53,21): ※［＃「※」は「てへん＋丙」、読みは「がら」、327-9］
・000137\733_ruby_semibastialism_ruby.txt(72,365): ※［＃「※」は「口へん＋斗」、読みは「さけ」、329-4］
・000137\733_ruby_semibastialism_ruby.txt(123,291): ※［＃「※」は「姉」の本字、336-36］
・000137\733_ruby_semibastialism_ruby.txt(146,407): ※［＃「※」は「穀」の「禾」の部分が「釆」、読みは「こく」、340-24］
・000137\733_ruby_semibastialism_ruby.txt(155,210): ※［＃「※」は「減」の「さんずい」の部分が「にすい」、読みは「げん」、341-45］
・000137\733_ruby_semibastialism_ruby.txt(155,259): ※［＃「※」は「減」の「さんずい」の部分が「にすい」、読みは「げん」、341-45］
・000137\733_ruby_semibastialism_ruby.txt(181,475): ※［＃「※」は「口へん＋斗」、読みは「さけ」、346-1］
・000137\733_ruby_semibastialism_ruby.txt(216,476): ※［＃「※」は「者」の下に「火」、読みは「に」、350-29］
・000137\733_ruby_semibastialism_ruby.txt(242,123): ※［＃「※」は「口へん＋斗」、読みは「きょう」、354-39］
・000137\733_ruby_semibastialism_ruby.txt(274,112): ※［＃「※」は「減」の「さんずい」の部分が「にすい」、読みは「げん」、362-49］
・000146\44913_ruby_01gyokotsuki1.txt(1484,2): ※［＃「魚＋昜」、133-9］
・000146\47570_ruby_02gochunikki2.txt(222,34): ※［＃「宀／婁」、268-7］
・000146\47570_ruby_02gochunikki2.txt(299,6): ※［＃「魚＋昜」、273-5］
・000146\48238_ruby_kusato_mushito_soshite.txt(12,5): ※［＃「虫＋慮」、118-4］
・000146\48238_ruby_kusato_mushito_soshite.txt(32,2): ※［＃「虫＋慮」、118-4］
・000146\48239_ruby_kusaripen.txt(13,4): ※［＃感嘆符三つ、53-3］
・000146\48239_ruby_kusaripen.txt(26,120): ※［＃感嘆符三つ、53-3］
・000146\48245_ruby_zasshin2.txt(12,4): ※［＃感嘆符三つ、49-5］
・000146\48245_ruby_zasshin2.txt(46,18): ※［＃感嘆符三つ、49-5］
